repo_id,repository,language,community,continuous_integration,documentation,history,management,license,unit_test,pull,releases,size
0,booncol/Pulsator4Droid,Java,1.0,1.0,0.128610729023384,0.522727272727273,0.295454545454545,1.0,0.0253521126760563,0.944444444444444,1.0,2534.0
1,repeats/Repeat,Java,1.0,0.0,0.0637849764316518,6.0,0.454545454545455,1.0,0.0,1.0,0.0,74680.0
2,The404Hacking/AndroRAT,Java,1.0,0.0,0.0796765771077234,0.0,0.0,0.0,0.0,0.25,0.0,21854.0
3,jianzhongli/MathView,Java,2.0,0.0,0.793260869565217,3.83333333333333,12.8333333333333,1.0,0.0,0.4,0.0,3804.0
4,xuyisheng/ShortcutHelper,Java,3.0,0.0,0.224247562526494,1.66666666666667,3.16666666666667,0.0,0.0182002022244692,1.0,0.0,3660.0
5,belaban/JGroups,Java,3.0,0.0,0.103963212287854,81.3643724696356,0.0161943319838057,1.0,0.317116685526435,0.994572591587517,1.0,264614.0
6,hanks-zyh/SmallBang,Java,1.0,0.0,0.0536303630363036,1.30434782608696,0.695652173913043,1.0,0.0144,1.0,0.0,2294.0
7,apache/solr,Java,33.0,0.0,0.172912464284456,138.0036900369,0.752767527675277,1.0,0.459316658277661,0.0,0.0,1831190.0
8,cheese10yun/spring-jpa-best-practices,Java,2.0,1.0,0.0419540229885058,3.98387096774194,0.0,1.0,0.469656992084433,0.0,0.0,10002.0
9,trello/victor,Java,3.0,1.0,0.081038664574119,2.13333333333333,0.0,1.0,0.0,1.0,1.0,12882.0
10,donkingliang/LabelsView,Java,3.0,0.0,0.209796272214998,0.794520547945205,0.808219178082192,1.0,0.0221606648199446,0.5,1.0,3646.0
11,FasterXML/jackson-annotations,Java,2.0,1.0,0.416280608868299,5.83673469387755,1.1156462585034,1.0,0.28278322925959,1.0,0.0,8820.0
12,zhangyd-c/OneBlog,Java,2.0,0.0,0.14846062759029,11.6734693877551,0.36734693877551,1.0,0.0152836995736307,0.92,1.0,80542.0
13,wl9739/BlurredView,Java,1.0,0.0,0.1625,19.0,4.0,1.0,0.0251396648044693,0.0,0.0,2144.0
14,zalando/problem-spring-web,Java,5.0,0.0,0.0568282918149466,12.5247524752475,1.57425742574257,1.0,0.534781240163676,0.986937590711176,1.0,16962.0
15,zhangxd1989/springboot-dubbox,Java,1.0,0.0,0.344494944810314,2.4,3.2,0.0,0.0,0.0,0.0,14134.0
16,G-Joker/WeaponApp,Java,3.0,0.0,0.156448124114269,15.9375,0.9375,1.0,0.0201115868690801,1.0,0.0,45238.0
17,IanDarwin/Android-Cookbook-Examples,Java,1.0,0.0,0.222989928916502,8.02702702702703,0.00675675675675676,1.0,0.0402991840435177,0.888888888888889,0.0,281144.0
18,xerial/snappy-java,Java,2.0,1.0,0.190288855356758,7.47741935483871,1.38709677419355,1.0,0.352419074138531,0.989113530326594,1.0,30050.0
19,microsoft/playwright-java,Java,1.0,0.0,0.421425133028896,18.8333333333333,14.9761904761905,1.0,0.515396999821114,0.998263888888889,1.0,88942.0
20,yomorun/hashids-java,Java,4.0,0.0,0.0627137970353478,1.32941176470588,0.564705882352941,1.0,0.402684563758389,0.92,1.0,1644.0
21,Eanya-Tonic/CCTV_Viewer,Java,2.0,0.0,0.0916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5450.0
22,gitlab4j/gitlab4j-api,Java,2.0,0.0,0.285174655294385,18.297520661157,5.83471074380165,1.0,0.218462755683801,0.985507246376812,1.0,107108.0
23,desmond1121/Android-Ptr-Comparison,Java,1.0,0.0,0.186733709877394,10.8333333333333,0.666666666666667,1.0,0.0016974726518295,0.0,0.0,23614.0
24,liaohuqiu/android-cube-app,Java,1.0,1.0,0.0281285878300804,10.6666666666667,3.83333333333333,1.0,0.0,0.545454545454545,0.0,10158.0
