repo_id,repository,language,community,continuous_integration,documentation,history,management,license,unit_test,pull,releases,size
0,kaedea/android-dynamical-loading,Java,1.0,0.0,0.170409895707009,2.0625,0.4375,1.0,0.0323810948250075,0.9,0.0,34204.0
1,Zephery/newblog,Java,1.0,0.0,0.13170839030063,7.98529411764706,0.205882352941176,1.0,0.00338039371644462,0.96969696969697,0.0,110504.0
2,florent37/ViewTooltip,Java,3.0,0.0,0.0427023581899299,2.58333333333333,2.05555555555556,1.0,0.0,0.918918918918919,0.0,3004.0
3,yuriy-budiyev/code-scanner,Java,2.0,0.0,0.230016313213703,6.86666666666667,2.4,1.0,0.0,1.0,1.0,6608.0
4,projectdiscovery/nuclei-burp-plugin,Java,2.0,0.0,0.279958318860716,6.5,1.38461538461538,1.0,0.0535991714137752,0.981308411214953,1.0,8292.0
5,mcxtzhang/PathAnimView,Java,1.0,0.0,0.119232064668238,11.5,3.0,1.0,0.0,0.0,0.0,5230.0
6,109021017/android-TopActivity,Java,3.0,0.0,0.0599828620394173,0.789473684210526,0.315789473684211,0.0,0.0,0.8,0.0,2194.0
7,sirixdb/sirix,Java,4.0,0.0,0.0335648311110485,24.4929577464789,1.65492957746479,1.0,0.219465911278568,0.990338164251208,1.0,3294678.0
8,funkygao/cp-ddd-framework,Java,2.0,0.0,0.20412870487833,41.6388888888889,1.08333333333333,1.0,0.188134135855546,1.0,1.0,41406.0
9,ChillingVan/android-openGL-canvas,Java,1.0,0.0,0.186291963377416,1.91891891891892,1.24324324324324,1.0,0.0,1.0,0.0,25596.0
10,digitalsonic/geektime-spring-family,Java,1.0,0.0,0.00635606422532871,5.22222222222222,0.444444444444444,1.0,0.0471881060116354,0.235294117647059,0.0,382696.0
11,XBeats/and_swipeback,Java,1.0,0.0,0.10586319218241,2.1875,1.53125,1.0,0.0362537764350453,1.0,1.0,2196.0
12,1n7erface/PocList,Java,1.0,0.0,0.0,3.56,0.12,0.0,0.0,0.0,0.0,64.0
13,resteasy/resteasy,Java,15.0,0.0,0.138371610493691,29.6975609756098,0.136585365853659,1.0,0.418613642640155,0.0,1.0,531542.0
14,palexdev/MaterialFX,Java,1.0,0.0,0.307608650761966,8.75,5.91666666666667,1.0,0.0444821071349189,0.98936170212766,1.0,100592.0
15,wgzhao/Addax,Java,1.0,0.0,0.136198939700217,18.958904109589,3.75342465753425,1.0,0.00188916876574307,0.993601462522852,0.0,135888.0
16,yqritc/Android-ScalableVideoView,Java,2.0,0.0,0.0408022130013831,2.27272727272727,4.36363636363636,1.0,0.0,0.7,1.0,2774.0
17,saulmm/Avengers,Java,1.0,0.0,0.0693519079345851,28.7272727272727,2.90909090909091,1.0,0.145698427382054,0.8,0.0,6146.0
18,xmolecules/jmolecules,Java,3.0,0.0,0.603603603603604,2.53191489361702,1.53191489361702,1.0,0.1236802413273,0.875,1.0,2904.0
19,eclipse/milo,Java,1.0,0.0,0.214736399013036,12.8631578947368,6.38947368421053,1.0,0.04247603338656,0.998800959232614,0.0,350716.0
20,codbking/CalendarExaple,Java,1.0,0.0,0.0867289719626168,0.0,0.0,0.0,0.0345572354211663,0.0,0.0,4886.0
21,jamesisaac/react-native-background-task,Java,1.0,0.0,0.110932475884244,5.4,15.6,1.0,0.0,0.5,1.0,1106.0
22,UCodeUStory/S-MVP,Java,1.0,0.0,0.0910223621221064,5.13636363636364,0.136363636363636,1.0,0.0121041286685458,0.0,0.0,27722.0
23,dybarsky/spots-dialog,Java,1.0,0.0,0.0526315789473684,1.725,1.2,0.0,0.0,0.818181818181818,1.0,1692.0
24,fusesource/jansi,Java,5.0,0.0,0.195912927587739,2.8728323699422,0.971098265895954,1.0,0.0934718100890208,0.911504424778761,1.0,14480.0
25,vert-x3/vertx-web,Java,9.0,0.0,0.182451339610098,32.9285714285714,0.910714285714286,1.0,0.476168463456109,0.955223880597015,1.0,211526.0
26,almalence/OpenCamera,Java,3.0,0.0,0.227581971947446,38.0169491525424,1.86440677966102,1.0,0.0,0.222222222222222,0.0,254090.0
27,leonHua/LFilePicker,Java,1.0,0.0,0.0640948664064845,2.29545454545455,0.681818181818182,1.0,0.0,1.0,0.0,12470.0
28,KOHGYLW/kiftd-source,Java,1.0,0.0,0.132888541851889,6.82352941176471,0.897058823529412,1.0,0.0,0.454545454545455,0.0,224320.0
29,GoogleCloudPlatform/DataflowTemplates,Java,22.0,0.0,0.161038296784093,44.0405405405405,4.45945945945946,1.0,0.426122663623293,0.917302798982188,0.0,524888.0
30,freerouting/freerouting,Java,2.0,0.0,0.100107455516577,8.61538461538461,1.61538461538462,1.0,0.0,1.0,1.0,227788.0
31,Endava/cats,Java,1.0,0.0,0.0470209118957833,32.625,2.08333333333333,1.0,0.456323475143655,1.0,1.0,277984.0
32,AntonioRedondo/AnotherMonitor,Java,2.0,0.0,0.0628532282925158,0.698924731182796,0.172043010752688,1.0,0.0,0.9,1.0,10944.0
33,AndroidJiang/StockChart,Java,3.0,0.0,0.325365251388984,2.34920634920635,0.428571428571429,1.0,0.000480949072837065,0.978723404255319,0.0,39342.0
34,datumbox/datumbox-framework,Java,1.0,1.0,0.399548477337979,5.64220183486239,0.26605504587156,1.0,0.249527835236982,1.0,1.0,48938.0
35,davidschreiber/FancyCoverFlow,Java,1.0,0.0,0.442866801893171,1.77777777777778,2.61111111111111,1.0,0.0,0.166666666666667,1.0,1648.0
36,christophetd/log4shell-vulnerable-app,Java,2.0,0.0,0.290575916230366,1.83333333333333,2.08333333333333,1.0,0.0,0.941176470588235,0.0,542.0
37,jeecgboot/jeewx-boot,Java,1.0,0.0,0.145685910738598,2.12765957446809,0.382978723404255,1.0,0.0,1.0,0.0,699022.0
38,XiaoMi/mone,Java,11.0,0.0,0.146424772264542,134.428571428571,6.0,1.0,0.104317590786663,0.998570407433881,0.0,1734808.0
39,w446108264/XhsWelcomeAnim,Java,2.0,0.0,0.0687912942090944,0.0,0.0,0.0,0.0,0.0,0.0,4792.0
40,SonarSource/sonar-java,Java,12.0,0.0,0.126162803172809,63.7410071942446,0.0719424460431655,1.0,0.227856315503021,0.0,1.0,1221738.0
41,kohlschutter/boilerpipe,Java,1.0,0.0,0.312931226352103,2.76470588235294,0.0,1.0,0.0,0.0,0.0,12348.0
42,TonnyL/Espresso,Java,2.0,1.0,0.264444444444444,17.0,3.2,1.0,0.048792693606906,0.9,0.0,21846.0
43,senzhk/ADBKeyBoard,Java,1.0,0.0,0.0635451505016722,0.598360655737705,0.491803278688525,1.0,0.0,0.9375,0.0,1120.0
44,romannurik/Android-MonthCalendarWidget,Java,1.0,0.0,0.363095238095238,0.155555555555556,0.0888888888888889,1.0,0.0,0.6,0.0,642.0
45,roughike/SwipeSelector,Java,1.0,0.0,0.176497277676951,16.4444444444444,3.0,1.0,0.102380952380952,0.666666666666667,0.0,3630.0
46,hazelcast/hazelcast-jet,Java,8.0,0.0,0.146317149522668,30.4886363636364,10.0795454545455,1.0,0.450964107249145,0.0,1.0,659400.0
47,whwlsfb/JDumpSpider,Java,2.0,0.0,0.113221067717664,1.73076923076923,0.307692307692308,1.0,0.0,1.0,1.0,4950.0
48,TheThirdOne/rars,Java,1.0,1.0,0.316671252117754,4.86666666666667,1.98666666666667,0.0,0.00779404818138876,0.774193548387097,1.0,94380.0
49,Teradata/kylo,Java,6.0,1.0,0.257557413423149,207.825,6.2,1.0,0.143160783469651,0.602040816326531,0.0,1788170.0
50,sofastack/sofa-tracer,Java,5.0,0.0,0.331501575078754,3.93548387096774,3.14516129032258,1.0,0.261695865451997,0.977072310405644,1.0,76396.0
51,jbox2d/jbox2d,Java,2.0,0.0,0.273846973252775,4.16666666666667,0.261111111111111,1.0,0.00704347181375578,0.943396226415094,1.0,87256.0
52,goldze/MVVMHabitComponent,Java,1.0,0.0,0.133917775090689,4.93333333333333,0.8,1.0,0.173285198555957,0.0,0.0,5730.0
53,imagej/imagej2,Java,3.0,0.0,0.0553363487633529,58.7388535031847,1.73885350318471,1.0,0.402035623409669,0.984848484848485,1.0,19632.0
54,lsjwzh/MaterialLoadingProgressBar,Java,1.0,0.0,0.179652285898261,7.125,1.75,1.0,0.0,1.0,0.0,2548.0
55,abel533/ECharts,Java,1.0,0.0,0.507478786135481,5.80392156862745,0.215686274509804,0.0,0.104343356463634,0.866666666666667,1.0,27396.0
