repo_id,repository,language,community,continuous_integration,documentation,history,management,license,unit_test,pull,releases,size
0,thinkaurelius/titan,Java,3.0,0.0,0.102900425451115,98.5333333333333,25.0,1.0,0.254932223862569,0.939698492462312,1.0,604742.0
1,Karumi/Dexter,Java,10.0,1.0,0.296849850540354,4.44776119402985,2.76119402985075,1.0,0.187758858720663,1.0,1.0,6116.0
2,Clans/FloatingActionButton,Java,1.0,0.0,0.0497915133676723,6.41666666666667,16.7916666666667,1.0,0.0,0.742857142857143,1.0,7748.0
3,mybatis/generator,Java,3.0,0.0,0.134480712166172,12.2914285714286,2.32571428571429,1.0,0.618569053208138,0.999302163293789,1.0,204176.0
4,youtube/api-samples,Java,2.0,0.0,0.273263323412141,8.98076923076923,6.44230769230769,1.0,0.0,0.460526315789474,0.0,25882.0
5,CoderLeixiaoshuai/java-eight-part,Java,1.0,0.0,0.00139723347771413,6.93333333333333,0.533333333333333,0.0,0.0,0.428571428571429,0.0,14294.0
6,ZHENFENG13/spring-boot-projects,Java,1.0,0.0,0.10586017854155,0.681818181818182,0.5,1.0,0.0205233453052848,1.0,0.0,363382.0
7,obsidiandynamics/kafdrop,Java,12.0,0.0,0.13128245321838,7.18811881188119,3.08910891089109,1.0,0.0162454873646209,0.924953095684803,1.0,17734.0
8,careercup/ctci,Java,15.0,0.0,0.0939543305502464,3.67741935483871,0.408602150537634,0.0,0.0,0.850877192982456,0.0,90070.0
9,apache/hbase,Java,50.0,0.0,0.20280353790883,98.3578431372549,1.09803921568627,1.0,0.386290573353108,0.0,0.0,2052124.0
10,hustcc/JS-Sorting-Algorithm,Java,8.0,1.0,0.0514653323802716,0.96969696969697,0.0,0.0,0.224824355971897,0.0,0.0,5308.0
11,JanusGraph/janusgraph,Java,11.0,0.0,0.205842394952343,49.5586206896552,0.0,1.0,0.342467726086809,0.0,1.0,295784.0
12,spring-projects/spring-data-examples,Java,7.0,1.0,0.100969758312703,5.73949579831933,3.99159663865546,1.0,0.0892380563102594,0.988235294117647,0.0,262916.0
13,CodingDocs/springboot-guide,Java,1.0,0.0,0.0548621588259498,9.13793103448276,0.96551724137931,1.0,0.180293501048218,0.9,0.0,27564.0
14,alibaba/UltraViewPager,Java,2.0,0.0,0.29703196347032,1.70588235294118,2.72549019607843,1.0,0.00533175355450237,0.846153846153846,1.0,6158.0
15,meefik/linuxdeploy,Java,2.0,0.0,0.103865194211729,2.52542372881356,21.7627118644068,1.0,0.0,0.987421383647799,0.0,18826.0
16,frogermcs/InstaMaterial,Java,1.0,0.0,0.0301624129930394,5.34782608695652,1.82608695652174,1.0,0.0,0.6,1.0,8360.0
17,yipianfengye/android-zxingLibrary,Java,2.0,0.0,0.197777777777778,6.90909090909091,23.8181818181818,1.0,0.0221198156682028,0.789473684210526,0.0,7220.0
18,rubensousa/GravitySnapHelper,Java,1.0,0.0,0.150039904229848,2.55,1.06666666666667,1.0,0.0,1.0,1.0,4260.0
19,coobird/thumbnailator,Java,1.0,0.0,0.462632709054038,4.62091503267974,1.35294117647059,1.0,0.732933996383363,0.833333333333333,1.0,36038.0
20,web3j/web3j,Java,36.0,0.0,0.132766105226602,24.4222222222222,1.4,1.0,0.39853561637089,0.996296296296296,1.0,149832.0
21,traex/RippleEffect,Java,2.0,0.0,0.228571428571429,6.875,3.125,1.0,0.0,0.866666666666667,1.0,2430.0
22,JSQLParser/JSqlParser,Java,2.0,1.0,0.198899703766399,14.156862745098,0.0,1.0,0.402346460335149,1.0,1.0,109794.0
23,Doikki/DKVideoPlayer,Java,1.0,0.0,0.137426580569844,8.3125,12.828125,1.0,0.0,1.0,1.0,47288.0
24,Ramotion/folding-cell-android,Java,4.0,1.0,0.101443298969072,2.11290322580645,1.16129032258065,1.0,0.0596846846846847,0.973684210526316,0.0,4358.0
25,youlookwhat/CloudReader,Java,1.0,0.0,0.131593397719565,10.6666666666667,1.42528735632184,1.0,0.00276800645868174,1.0,1.0,53770.0
26,sofastack/sofa-boot,Java,9.0,0.0,0.33178434839824,8.61971830985915,5.97183098591549,1.0,0.385415454778137,1.0,0.0,97494.0
27,bitcoinj/bitcoinj,Java,5.0,0.0,0.310409737620103,31.4203821656051,7.64331210191083,1.0,0.323056658181883,0.726694915254237,1.0,119426.0
28,spring-cloud/spring-cloud-netflix,Java,10.0,0.0,0.115025266295852,27.5775862068966,0.655172413793103,1.0,0.365855940130964,0.982512953367876,1.0,48686.0
29,andkulikov/Transitions-Everywhere,Java,2.0,0.0,0.30400053698483,4.28947368421053,1.19736842105263,1.0,0.0,0.96551724137931,1.0,20738.0
30,reactor/reactor-core,Java,10.0,0.0,0.131154017887345,45.25,0.83,1.0,0.532404710899632,0.0,1.0,642138.0
31,zhanglei-workspace/shopping-management-system,Java,2.0,0.0,0.0968077836712115,3.44444444444444,0.0,1.0,0.0,0.0,0.0,55512.0
32,brianfrankcooper/YCSB,Java,45.0,1.0,0.256011763375184,10.0697674418605,7.33333333333333,1.0,0.212456996559725,0.914786967418546,1.0,65776.0
33,saiwu-bigkoo/Android-ConvenientBanner,Java,2.0,0.0,0.139197680038666,1.67307692307692,6.84615384615385,1.0,0.0,0.814814814814815,0.0,3562.0
34,traccar/traccar,Java,3.0,0.0,0.14257269418008,50.7784431137725,2.40718562874252,1.0,0.141231501177978,0.9529262086514,1.0,195502.0
35,j-easy/easy-rules,Java,3.0,0.0,0.380642570281124,6.86458333333333,3.61458333333333,1.0,0.489606219367923,0.939130434782609,1.0,15422.0
36,reactive-streams/reactive-streams-jvm,Java,8.0,0.0,0.195517831881468,5.07894736842105,0.157894736842105,1.0,0.711958366331033,0.0,1.0,21610.0
37,google/cameraview,Java,5.0,0.0,0.21876297218763,2.10526315789474,5.39473684210526,1.0,0.177881173944166,0.680851063829787,0.0,7528.0
38,nisrulz/android-tips-tricks,Java,1.0,0.0,0.0245641838351822,3.48235294117647,0.141176470588235,1.0,0.0,1.0,0.0,2462.0
39,orientechnologies/orientdb,Java,7.0,0.0,0.0855338065629475,136.803571428571,1.64285714285714,1.0,0.31197968037632,0.981157469717362,0.0,1644854.0
40,apache/ignite,Java,40.0,0.0,0.322012180537849,238.900826446281,0.760330578512397,1.0,0.418339039592661,0.0,1.0,3157792.0
41,wdullaer/MaterialDateTimePicker,Java,2.0,1.0,0.221268632638575,7.390625,9.265625,1.0,0.225387972841901,0.8743961352657,1.0,24136.0
42,gabrielemariotti/cardslib,Java,1.0,1.0,0.343104550635199,28.3478260869565,22.304347826087,1.0,0.0,0.785714285714286,1.0,94522.0
43,pmd/pmd,Java,10.0,0.0,0.127913004603736,106.180076628352,2.07662835249042,1.0,0.201813845931493,0.0,0.0,733474.0
44,techGay/v9porn,Java,2.0,0.0,0.121947661697348,2.66,4.82,1.0,0.000941878262234606,1.0,1.0,60194.0
45,romandanylyk/PageIndicatorView,Java,1.0,0.0,0.0478907682901977,11.6538461538462,0.0,1.0,0.0,0.0,1.0,9344.0
46,firebase/FirebaseUI-Android,Java,7.0,0.0,0.0969680289894959,19.2441860465116,1.33720930232558,1.0,0.208698546543881,1.0,1.0,78748.0
47,square/sqlbrite,Java,4.0,1.0,0.210314127330758,4.67692307692308,1.93846153846154,1.0,0.417179630665921,1.0,1.0,9402.0
48,tuguangquan/mybatis,Java,4.0,1.0,0.239358324296335,12.6929824561404,0.114035087719298,1.0,0.351271137696998,0.521739130434783,1.0,155714.0
49,chentao0707/SimplifyReader,Java,2.0,0.0,0.325241993059822,2.42105263157895,4.47368421052632,1.0,0.0,0.958333333333333,0.0,81280.0
50,danielzeller/Depth-LIB-Android-,Java,5.0,1.0,0.057296673716593,1.4,0.366666666666667,1.0,0.00238347457627119,1.0,0.0,9806.0
51,runelite/runelite,Java,22.0,0.0,0.167216209892866,120.758928571429,0.0,1.0,0.0537944813806883,0.0,1.0,612226.0
52,mik3y/usb-serial-for-android,Java,2.0,0.0,0.123434704830054,1.88965517241379,0.0,1.0,0.400255346313438,0.0,1.0,17640.0
53,puniverse/quasar,Java,2.0,1.0,0.206218196974697,37.2238805970149,4.22388059701493,1.0,0.198044106584313,0.87378640776699,1.0,365654.0
54,alibaba/QLExpress,Java,4.0,0.0,0.101554344043614,4.5,2.88095238095238,1.0,0.328373702422145,0.915094339622642,1.0,30982.0
55,zhanghai/Douya,Java,1.0,1.0,0.152401041961606,26.36,2.22,1.0,0.0,1.0,1.0,119742.0
56,DiUS/java-faker,Java,23.0,1.0,0.0221877740197921,6.56692913385827,1.95275590551181,1.0,0.499822042946969,0.841708542713568,1.0,124894.0
57,Flipboard/bottomsheet,Java,7.0,1.0,0.179635979952519,5.21875,4.46875,1.0,0.0,0.964912280701754,1.0,6220.0
58,rstudio/rstudio,Java,8.0,0.0,0.17906656564916,263.18125,0.0,1.0,0.0100797941493295,0.0,0.0,2015408.0
59,TheoKanning/openai-java,Java,5.0,0.0,0.261357562800641,3.92105263157895,6.23684210526316,0.0,0.288548630580116,1.0,1.0,11056.0
60,fuzhengwei/small-spring,Java,2.0,0.0,0.242806625721199,9.5,0.538461538461538,1.0,0.0577287272252335,1.0,0.0,40684.0
61,yasserg/crawler4j,Java,8.0,1.0,0.215864072541597,4.90476190476191,2.73333333333333,1.0,0.0342684993409904,0.848375451263538,1.0,17814.0
62,dromara/hertzbeat,Java,17.0,0.0,0.19897810851102,46.9310344827586,18.4137931034483,1.0,0.133418148629588,0.0,0.0,258988.0
63,CaffeineMC/sodium-fabric,Java,4.0,0.0,0.116330851219156,21.62,2.06,1.0,0.0,0.954939341421144,0.0,48418.0
64,mock-server/mockserver,Java,2.0,0.0,0.0729020995429247,35.1932773109244,9.0672268907563,1.0,0.712604483158814,0.932859399684044,0.0,395118.0
65,strimzi/strimzi-kafka-operator,Java,12.0,0.0,0.110477464198426,62.5052631578947,1.02105263157895,1.0,0.480342605416068,0.0,0.0,755564.0
66,Meituan-Dianping/Robust,Java,3.0,0.0,0.135096700796359,7.22222222222222,10.6944444444444,1.0,0.00295955277869122,0.960893854748603,1.0,12164.0
67,killbill/killbill,Java,7.0,0.0,0.154016395881688,67.3758389261745,7.87248322147651,1.0,0.417700144955396,0.993472584856397,0.0,454882.0
68,apache/nifi,Java,52.0,0.0,0.201027771895797,85.5535714285714,0.348214285714286,1.0,0.308783206097613,0.947860962566845,0.0,2362000.0
69,awangdev/leet-code,Java,2.0,0.0,0.202274915360142,3.93406593406593,0.0989010989010989,0.0,0.0,1.0,0.0,250232.0
70,CalebFenton/simplify,Java,1.0,1.0,0.0560638504963987,10.3977272727273,1.65909090909091,1.0,0.378291036973672,1.0,1.0,48490.0
